"runID","numCenters","SSE","numSubgroups"
"142",4,41.4301284271638,"5"
"142",5,35.7150082310042,"5"
"142",6,33.1543239990196,"5"
"142",7,31.0767473036061,"5"
"142",8,29.5106527414235,"5"
"142",9,28.0872764068012,"5"
"142",10,26.7000578427872,"5"
"143",1,57.329493663507,"8"
"143",2,51.5567134657351,"8"
"143",3,46.6055692868463,"8"
"143",4,42.9189678106351,"8"
"143",5,39.3122792258489,"8"
"143",6,36.0395280033516,"8"
"143",7,32.7294085884231,"8"
"143",8,30.275464587815,"8"
"143",9,28.7794110413877,"8"
"143",10,27.3856146263532,"8"
"151",1,58.0828283218202,"2"
"151",2,37.4569258558244,"2"
"151",3,34.5509873522691,"2"
"151",4,32.2067677740733,"2"
"151",5,30.6714557667969,"2"
"151",6,29.3618953284595,"2"
"151",7,28.0723767836679,"2"
"151",8,26.8282441574903,"2"
"151",9,25.7469627426151,"2"
"151",10,24.6467570128742,"2"
"152",1,58.4090903409038,"5"
"152",2,49.4120835730592,"5"
"152",3,42.9582865272246,"5"
"152",4,38.0360513455948,"5"
"152",5,33.8288570022382,"5"
"152",6,31.9356454287648,"5"
"152",7,30.3390153035367,"5"
"152",8,28.9023471991487,"5"
"152",9,27.5469140747738,"5"
"152",10,26.2842200405458,"5"
"153",1,61.0998677982995,"8"
"153",2,53.7278050784622,"8"
"153",3,48.4443190259952,"8"
"153",4,43.8549243986102,"8"
"153",5,39.862203548503,"8"
"153",6,36.4496500729478,"8"
"153",7,33.2137568775071,"8"
"153",8,31.641393321084,"8"
"153",9,30.1253994699272,"8"
"153",10,28.6328887104655,"8"
"161",1,64.3095846991656,"2"
"161",2,34.0305424559841,"2"
"161",3,32.0088117041643,"2"
"161",4,30.1841701178665,"2"
"161",5,28.7213461410509,"2"
"161",6,27.4416871642369,"2"
"161",7,26.2474438594245,"2"
"161",8,25.0459658103245,"2"
"161",9,23.9575208719735,"2"
"161",10,22.9507240083725,"2"
"162",1,62.6568946771593,"5"
"162",2,49.9477919549042,"5"
"162",3,43.0371612794133,"5"
"162",4,38.7054984097157,"5"
"162",5,35.0462861479793,"5"
"162",6,32.5191723352221,"5"
"162",7,30.367547717875,"5"
"162",8,28.6156236420282,"5"
"162",9,27.1403882006524,"5"
"162",10,25.7625895877875,"5"
"163",1,61.0773722415361,"8"
"163",2,53.4632160452576,"8"
"163",3,48.2968023179539,"8"
"163",4,43.8286200236322,"8"
"163",5,40.2079260444991,"8"
"163",6,37.2115672511734,"8"
"163",7,34.5697343562207,"8"
"163",8,32.5178067239671,"8"
"163",9,30.7854545698861,"8"
"163",10,29.2677714335905,"8"
"171",1,49.891224645194,"2"
"171",2,38.7259291153634,"2"
"171",3,36.232275626652,"2"
"171",4,34.0119804809396,"2"
"171",5,32.4749213937787,"2"
"171",6,31.0351370783801,"2"
"171",7,29.6511699740789,"2"
"171",8,28.3972651894714,"2"
"171",9,27.2075405088042,"2"
"171",10,26.0785105245995,"2"
"172",1,56.2391373119224,"5"
"172",2,48.515784160435,"5"
"172",3,42.3711229046436,"5"
"172",4,38.6028243862457,"5"
"172",5,35.9646300363354,"5"
"172",6,34.0472856548818,"5"
"172",7,32.2647595827931,"5"
"172",8,30.6103308476576,"5"
"172",9,29.0386718796359,"5"
"172",10,27.6270069022891,"5"
"173",1,63.9458313053641,"8"
"173",2,55.0839103107506,"8"
"173",3,48.4614799079238,"8"
"173",4,43.2625852342625,"8"
"173",5,38.808882385332,"8"
"173",6,35.1274275289561,"8"
"173",7,32.5127283297692,"8"
"173",8,30.4425651543745,"8"
"173",9,28.6224159146916,"8"
"173",10,27.2011348833695,"8"
"181",1,63.2041421809598,"2"
"181",2,40.1817799788137,"2"
"181",3,36.3616058520075,"2"
"181",4,34.1551029770558,"2"
"181",5,32.4114885071569,"2"
"181",6,30.7544601124852,"2"
"181",7,29.2254099741044,"2"
"181",8,27.7515365113221,"2"
"181",9,26.3522825870784,"2"
"181",10,25.010811233332,"2"
"182",1,62.0658895287901,"5"
"182",2,53.1516747601814,"5"
"182",3,46.4107008158633,"5"
"182",4,40.9097498172542,"5"
"182",5,36.9486960562707,"5"
"182",6,34.3383243627217,"5"
"182",7,32.2663109385089,"5"
"182",8,30.4195488099713,"5"
"182",9,28.6385321706259,"5"
"182",10,27.2132356846517,"5"
"183",1,64.1412144508805,"8"
"183",2,54.9960487255848,"8"
"183",3,49.0953720137701,"8"
"183",4,44.2216762203559,"8"
"183",5,40.4185935012239,"8"
"183",6,37.4277037679709,"8"
"183",7,34.549147591491,"8"
"183",8,31.7258092056111,"8"
"183",9,29.5360620649205,"8"
"183",10,27.5623005531751,"8"
"191",1,50.1368901955997,"2"
"191",2,39.2230146931919,"2"
"191",3,36.909492193401,"2"
"191",4,34.7009170567836,"2"
"191",5,32.8917993596603,"2"
"191",6,31.4385386394707,"2"
"191",7,30.0418319314078,"2"
"191",8,28.7095950729566,"2"
"191",9,27.5086252006437,"2"
"191",10,26.3167713470514,"2"
"192",1,59.3120748574993,"5"
"192",2,50.3657692313522,"5"
"192",3,42.6874045412014,"5"
"192",4,39.0070569524145,"5"
"192",5,35.6166909612878,"5"
"192",6,33.3464925093873,"5"
"192",7,31.545408943789,"5"
"192",8,29.8950929836686,"5"
"192",9,28.3923747847896,"5"
"192",10,26.9683952482933,"5"
"193",1,62.518912948353,"8"
"193",2,54.1073728341787,"8"
"193",3,48.5401799070338,"8"
"193",4,43.8953790724573,"8"
"193",5,39.997708060426,"8"
"193",6,36.9486291238072,"8"
"193",7,34.2646285232508,"8"
"193",8,32.1166448379934,"8"
"193",9,30.3665561661607,"8"
"193",10,28.8110690884991,"8"
"201",1,66.1610931818764,"2"
"201",2,36.3724051520238,"2"
"201",3,33.0018082710478,"2"
"201",4,31.2617275388213,"2"
"201",5,29.5336289304629,"2"
"201",6,28.1700735502521,"2"
"201",7,26.9406756923983,"2"
"201",8,25.7077493448649,"2"
"201",9,24.5231401987558,"2"
"201",10,23.474725630072,"2"
"202",1,65.8935702850178,"5"
"202",2,53.2947979036702,"5"
"202",3,45.6239839060312,"5"
"202",4,39.0796583401178,"5"
"202",5,34.1864285509929,"5"
"202",6,32.4011321338049,"5"
"202",7,30.7911584984519,"5"
"202",8,29.2422503263093,"5"
"202",9,27.9013985560854,"5"
"202",10,26.5856117128744,"5"
"203",1,58.9986428811251,"8"
"203",2,51.3158378461776,"8"
"203",3,45.643561898073,"8"
"203",4,41.2044403867301,"8"
"203",5,38.0646455353627,"8"
"203",6,35.3997506099518,"8"
"203",7,32.9378953013405,"8"
"203",8,30.6786752411016,"8"
"203",9,29.1655086959429,"8"
"203",10,27.7802291769538,"8"
"211",1,49.6850381013232,"2"
"211",2,38.8328852743624,"2"
"211",3,35.9024758303774,"2"
"211",4,33.5919812333369,"2"
"211",5,31.8900954662682,"2"
"211",6,30.3667035909631,"2"
"211",7,28.8694083412009,"2"
"211",8,27.5621041046132,"2"
"211",9,26.2992492475003,"2"
"211",10,25.177011097903,"2"
"212",1,59.8043366497218,"5"
"212",2,50.1706398120291,"5"
"212",3,44.7034245235473,"5"
"212",4,40.0021012912586,"5"
"212",5,35.9624320901524,"5"
"212",6,33.8165433810166,"5"
"212",7,31.7400663397301,"5"
"212",8,29.984961607821,"5"
"212",9,28.3477873099743,"5"
"212",10,26.8952012812428,"5"
"213",1,65.1596188418736,"8"
"213",2,55.3764264462339,"8"
"213",3,48.8116387072541,"8"
"213",4,44.2982830698487,"8"
"213",5,40.7265446264831,"8"
"213",6,37.3758055336772,"8"
"213",7,35.1205634972625,"8"
"213",8,32.9877190920679,"8"
"213",9,30.9793859639189,"8"
"213",10,29.2902326906734,"8"
"221",1,57.1212938848071,"2"
"221",2,41.2042043293838,"2"
"221",3,38.3275300912656,"2"
"221",4,35.8723181348365,"2"
"221",5,33.5990187975707,"2"
"221",6,31.8902406622761,"2"
"221",7,30.3386764698268,"2"
"221",8,28.9325105348345,"2"
"221",9,27.743642059419,"2"
"221",10,26.5887106352615,"2"
"222",1,60.6921537839181,"5"
"222",2,49.3247227642515,"5"
"222",3,42.8261865680892,"5"
"222",4,37.8071289713088,"5"
"222",5,34.3616490385929,"5"
"222",6,32.516445130532,"5"
"222",7,30.7487318662449,"5"
"222",8,29.1835892514309,"5"
"222",9,27.8385376903544,"5"
"222",10,26.5830747096624,"5"
"223",1,58.6624675805615,"8"
"223",2,51.3365793860753,"8"
"223",3,45.0884846391511,"8"
"223",4,41.5678684573942,"8"
"223",5,38.5167138062128,"8"
"223",6,36.0994959743473,"8"
"223",7,33.7952148204729,"8"
"223",8,31.7923247538085,"8"
"223",9,30.100947962506,"8"
"223",10,28.5247299306006,"8"
"231",1,60.8240296471396,"2"
"231",2,37.8201764471584,"2"
"231",3,34.6334969677119,"2"
"231",4,31.8096893470238,"2"
"231",5,29.9859019523251,"2"
"231",6,28.4507325373038,"2"
"231",7,27.0116045333487,"2"
"231",8,25.7045860104817,"2"
"231",9,24.6006473673637,"2"
"231",10,23.5691939768476,"2"
"232",1,57.5049482850821,"5"
"232",2,48.9242363978868,"5"
"232",3,43.1987715841026,"5"
"232",4,39.5319240229101,"5"
"232",5,36.8899064982026,"5"
"232",6,34.4506747751449,"5"
"232",7,32.4588985961417,"5"
"232",8,30.4971794933175,"5"
"232",9,29.0617751984201,"5"
"232",10,27.6682210528604,"5"
"233",1,56.1791183043837,"8"
"233",2,47.532945226767,"8"
"233",3,43.0783568141676,"8"
"233",4,39.4457368005324,"8"
"233",5,36.5144787662281,"8"
"233",6,33.8198091134167,"8"
"233",7,31.6841171106023,"8"
"233",8,29.6107510317262,"8"
"233",9,27.865148217024,"8"
"233",10,26.4634100235692,"8"
"241",1,58.6389513711562,"2"
"241",2,34.016226642006,"2"
"241",3,31.8931567084863,"2"
"241",4,30.2437559555367,"2"
"241",5,28.7546479643973,"2"
"241",6,27.38673775155,"2"
"241",7,26.1674564154558,"2"
"241",8,25.021128129794,"2"
"241",9,23.9041636412779,"2"
"241",10,22.8958854655052,"2"
"242",1,59.7601150789287,"5"
"242",2,50.5470524469548,"5"
"242",3,43.24939811171,"5"
"242",4,37.3665255871955,"5"
"242",5,33.3484657845081,"5"
"242",6,31.5329128339168,"5"
"242",7,29.8573376959546,"5"
"242",8,28.3926262372807,"5"
"242",9,27.1082660420737,"5"
"242",10,25.8568477559425,"5"
"243",1,63.7020044153955,"8"
"243",2,53.643232038686,"8"
"243",3,47.9920662891491,"8"
"243",4,44.3135420915536,"8"
"243",5,40.8108422988917,"8"
"243",6,37.9424610686512,"8"
"243",7,35.4285763292895,"8"
"243",8,33.0043195376484,"8"
"243",9,31.2738670510705,"8"
"243",10,29.6355013765908,"8"
"251",1,64.686242886431,"2"
"251",2,36.5238453642899,"2"
"251",3,34.4508220811441,"2"
"251",4,32.4186777702011,"2"
"251",5,30.7937037743172,"2"
"251",6,29.3708586374015,"2"
"251",7,27.9915499279521,"2"
"251",8,26.725083803037,"2"
"251",9,25.579411335968,"2"
"251",10,24.4748792224239,"2"
"252",1,61.106220691952,"5"
"252",2,51.4888523932632,"5"
"252",3,45.1300909784382,"5"
"252",4,39.1888734188011,"5"
"252",5,36.0458523946542,"5"
"252",6,34.3046254481808,"5"
"252",7,32.6466554101723,"5"
"252",8,31.1148197791072,"5"
"252",9,29.6340530889328,"5"
"252",10,28.181703950528,"5"
"253",1,53.7622934233672,"8"
"253",2,47.9445222470507,"8"
"253",3,44.4319792119198,"8"
"253",4,41.0840768989349,"8"
"253",5,38.1274175452764,"8"
"253",6,35.7974375966521,"8"
"253",7,33.8680260993107,"8"
"253",8,32.0127778384852,"8"
"253",9,30.2496334932825,"8"
"253",10,28.7674841263069,"8"
"261",1,68.3398052902574,"2"
"261",2,40.5939231835771,"2"
"261",3,37.893278855735,"2"
"261",4,35.2202579087796,"2"
"261",5,33.1725036875698,"2"
"261",6,31.4829709029331,"2"
"261",7,29.8064252741459,"2"
"261",8,28.5473399779669,"2"
"261",9,27.3160706858863,"2"
"261",10,26.1118771071585,"2"
"262",1,64.2591387003332,"5"
"262",2,54.3635462267325,"5"
"262",3,46.470619684293,"5"
"262",4,41.0056284391614,"5"
"262",5,37.5280720117324,"5"
"262",6,35.4131526558286,"5"
"262",7,33.3806182486458,"5"
"262",8,31.5338671441486,"5"
"262",9,29.756059695951,"5"
"262",10,28.3635339227606,"5"
"263",1,57.558740113125,"8"
"263",2,50.0810481518694,"8"
"263",3,46.0837674416634,"8"
"263",4,42.794373458195,"8"
"263",5,39.5447013385129,"8"
"263",6,36.6684639492229,"8"
"263",7,34.1141307672282,"8"
"263",8,32.0259598084668,"8"
"263",9,30.1092839154095,"8"
"263",10,28.4544607629222,"8"
"271",1,71.8539247070257,"2"
"271",2,39.7950077989548,"2"
"271",3,36.9008789694723,"2"
"271",4,34.648930216103,"2"
"271",5,32.7171402383878,"2"
"271",6,31.0320255601114,"2"
"271",7,29.3853369065694,"2"
"271",8,27.8440702494827,"2"
"271",9,26.4191637091089,"2"
"271",10,25.1668076766604,"2"
"272",1,60.4233109016904,"5"
"272",2,48.2353116684911,"5"
"272",3,41.0329765548408,"5"
"272",4,36.4584332642415,"5"
"272",5,32.0760855769712,"5"
"272",6,30.2063891939523,"5"
"272",7,28.7113901864177,"5"
"272",8,27.399465237415,"5"
"272",9,26.0940398536002,"5"
"272",10,24.9217006683178,"5"
"273",1,57.4347150536166,"8"
"273",2,51.292208939091,"8"
"273",3,46.7235822538231,"8"
"273",4,42.7642413450188,"8"
"273",5,39.1912676010676,"8"
"273",6,36.3936924551383,"8"
"273",7,33.8056787170799,"8"
"273",8,31.7605590045627,"8"
"273",9,30.0126547200447,"8"
"273",10,28.5750600612069,"8"
"281",1,54.0086881149839,"2"
"281",2,39.3405815246967,"2"
"281",3,36.6913326162352,"2"
"281",4,34.542655569861,"2"
"281",5,32.5099749325605,"2"
"281",6,30.8535250822078,"2"
"281",7,29.4706745348063,"2"
"281",8,28.134740372286,"2"
"281",9,26.8217875869007,"2"
"281",10,25.6081648451605,"2"
"282",1,60.7375732933906,"5"
"282",2,51.0237964944671,"5"
"282",3,44.2440217339539,"5"
"282",4,39.3614971800305,"5"
"282",5,35.3620753921867,"5"
"282",6,33.0731563969143,"5"
